,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
29,0.4869076239966933,0.46325669755228827,0.5500610349426656,0.43448752274547925,0.26519282244353204,0.5553223693242424,0.6412751135737359,0.2469378966305371,0.2805953982645345,0.6223644918528835,0.20752137654402414,0.6539104031331265,0.6139000088075617
30,0.8129381774098385,0.42654128137829783,0.3851865910920571,0.6216323203010443,0.3644112972576068,0.3382650052024625,0.5005116669180701,0.24696942075457962,0.6860615153665968,0.4532406830668054,0.0,0.2686702406945979,0.4653193541848959
31,0.4190171776816436,0.7386213283853937,0.2979880744162259,0.3053344082371618,0.5290003641084546,0.5150563122332357,0.40174204143778436,0.24702972689326286,0.1645165171734364,0.38280147573049383,0.4630446929540139,0.6489673604482381,0.5205413343058034
32,0.42510113377454284,0.7289144699040948,0.3077390500063394,0.3219872739727449,0.5184434458005751,0.5140790168591092,0.4027948201240693,0.24703122169308833,0.17062179899733032,0.39048451874832957,0.4219558658685816,0.6610900055701271,0.540058557005856
33,0.411860727095536,0.439298413511219,0.5737554698955885,0.4634576184217412,0.24503937447280721,0.5858247788260527,0.6537180251773576,0.2472332649288207,0.26110828170337863,0.5968149726687373,0.0,0.6337794478094899,0.7040580633707834
34,0.3930328280953792,0.5107971762267249,0.5785810191175779,0.5335134893660405,0.4717700365312505,0.4540798679982736,0.6306007468816989,0.2472333146075978,0.20991883494236319,0.5974377078757397,0.0,0.6937293458566921,0.8631635836078626
35,0.4009554362540396,0.48071114905931367,0.5765504720217053,0.5040346178944686,0.3763638420839719,0.5095169247499296,0.6403282867218947,0.2472333463614269,0.23145888720962637,0.5971756665809759,0.0,0.6685029755975537,0.796213431989369
36,0.36151280064905134,0.5943254206620834,0.5313929122668944,0.4213972282133865,0.7086506995932991,0.5289273065336517,0.24236233387827463,0.24731068201254547,0.446439901923688,0.6109230337378876,0.20636458496434737,0.5444594789342105,0.4345104987109948
37,0.4671141165137641,0.6615801171593176,0.7569160779196259,0.4562554942758195,0.6763906658578982,0.6959335154754236,0.18584372793615023,0.24733085723114612,0.48357894608496055,0.36318712044743084,0.0,0.19616090341630546,0.7443940950413974
38,0.7964977674762537,0.5219655701212549,0.6782162974880142,0.435112264064271,0.374097627461798,0.4483297280772054,0.6574309853688812,0.2475973399225193,0.6021324120151634,0.5013831594316609,0.13943289672253234,0.5145675760292449,0.7079486884932018
39,0.06246045605273817,0.3923820565647782,0.4759700531898845,0.22221807116687048,0.4202048060011503,0.42782214582123057,0.45267426277017664,0.24775748729810054,0.33549990433072807,0.7787470004533378,1.0,0.7444489941169768,0.6815982070160684
40,0.6657027490391095,0.5225901604588152,0.29242030533724284,0.32790097223274456,0.3411759731648447,0.42330748848271416,0.3206893183206447,0.2480361480453317,0.38306916018266146,0.6669109881397502,0.3088918506603684,0.5558018781482609,0.529056591845071
41,0.6718368448077073,0.5166820395434515,0.28918236941801434,0.32671893180392747,0.3395464769853662,0.42047883066731995,0.312468929632846,0.2480361872489436,0.3821857225077706,0.6644968783987633,0.26783549496422276,0.5485746203173673,0.5294498637930966
42,0.5877834504651926,0.5976389785701626,0.3335506862721413,0.3429160232808455,0.3618748999706223,0.4592389511131896,0.42511007481376606,0.24803666557698345,0.3942911636462625,0.6975765898509476,0.8304165477839336,0.6476072365971728,0.524060994206082
43,0.4741890196965365,0.33311523621782424,0.36471496699390854,0.6267862420859496,0.3335932147552032,0.6442654863058981,0.5502015555346105,0.24834617438439222,0.7006275966794797,0.8761195063135709,1.0,0.5505288213015499,0.4575563714505819
44,0.473128264058297,0.3213161618109348,0.37591325281037896,0.6167220817684884,0.3303546329551046,0.6578930265272334,0.5486678657182128,0.2483825403105191,0.7061138342917275,0.8796129531123329,1.0,0.5573356814008237,0.45803233657910114
45,0.39508724590526256,0.7785661464941196,0.16941795763934062,0.2001648747293715,0.536281445683618,0.5544952447387366,0.5327516586920705,0.24846032453640254,0.10604812553810183,0.39697861880007534,0.6408129556495139,0.4859728470734404,0.1864920160945026
46,0.45651102569686575,0.6825161365126693,0.16815489058784414,0.32444967530266616,0.3918533364167487,0.5839686230999852,0.6927512885263484,0.24846032453640254,0.1296073918171562,0.5236148932985607,0.24383300015602705,0.48091772970029995,0.09918515301304931
47,0.3439461480311199,0.8585368512918281,0.1704695802506703,0.09668604011594001,0.6565314872286692,0.529955873625982,0.399536855615104,0.24846032453640254,0.08643281129485803,0.2915419600578669,0.9713362615555515,0.4901817097195063,0.2591832253473616
48,0.3949284169627315,0.7788145115665266,0.16942122366440152,0.1998435004421703,0.53665490631962,0.5544190327971428,0.5323379333873409,0.2484951226577441,0.10598720624328462,0.39665116409714263,0.6418394621059865,0.4859859185410295,0.18671777323263328
49,0.5070777664627588,0.632718424542734,0.41245989316514126,0.489045652903686,0.43399330396853286,0.48209635143057894,0.424444123732003,0.24850578779129928,0.23606400756833423,0.4886733251119634,0.0766670477338443,0.7890926827849594,0.7248540299288768
50,0.5810883444593445,0.6459547774243202,0.42986180426691123,0.4740302351496685,0.5249492874175008,0.39879319209234043,0.46558216909142125,0.24860918147446842,0.24648288651502392,0.5618889907459106,0.3676754611811155,0.8024191467532779,0.6655118775291657
51,0.5296619383397576,0.4917574907749698,0.6743803385648205,0.3738196437942925,0.30829796686173094,0.3179258397681186,0.39589534787071484,0.24864093272887433,0.6990733052895579,0.43151873355898274,0.06404348105631597,0.9838287496317467,0.6312022712132646
52,0.6782514201668337,0.4385258534797529,0.7701827367025353,0.47230539434414026,0.5175611293128399,0.4612428352197453,0.3156263993302638,0.24864243876707204,0.6713839594773308,0.5303898339714596,0.6326893630031502,0.8910854772711322,0.5097193421219808
53,0.7464520558695525,0.5167875011502767,0.6412072741295279,0.41353838147754823,0.45473391544442965,0.5740821134976237,0.7060589012914584,0.24865130204928532,0.587573929328636,0.4461308314435857,0.393598821043158,0.45902255294473115,0.6237705394761237
54,0.5889490929078225,0.5973027570972187,0.5571567973608177,0.8629564474098463,0.2576364872029331,0.7919652436816049,0.15562617333259673,0.2487514643492006,0.3503518599508526,0.7275922342606628,1.0,0.27155975539617316,0.5758919474674635
55,0.36425522254474363,0.5403311738465222,0.555402265326179,0.5841297553476283,0.5856545467988676,0.45494771387803024,0.6240429801062846,0.2488999212868428,0.19388075917539205,0.5124368088773142,0.15138150824980123,0.7197434653576692,0.8017015487489574
56,0.3610659307543579,0.542302926448408,0.5523348717506305,0.5888179765554693,0.5944791723652008,0.45834401938953495,0.623785788690819,0.24889993145198352,0.19311837737543658,0.5016139374734794,0.1706287318813533,0.7215557374666948,0.7899186416949304
57,0.4665754086575128,0.6607061624539714,0.7570227506752142,0.4559899458600319,0.6769890415947832,0.6957514482966771,0.18617044441592898,0.2492517472402529,0.4840252864848298,0.36299195781545257,0.0018444684959267876,0.19546618611017472,0.7445001174689792
58,0.5011656694958024,0.5492048424485123,0.15452939878266472,0.6666491151277198,0.4004015118243882,0.5598587307565277,0.6049869302084125,0.24927846524090302,0.5594657171979562,0.3428686839543872,0.8012544572949039,0.6889479643819401,0.4854683567093595
59,0.4770697105252949,0.5415712638001722,0.14866660461161169,0.6566393042916483,0.3890395538720468,0.5416617316705252,0.6193321263326442,0.24928014588624192,0.5496299374230469,0.3449569119073943,0.7291371161375391,0.6380926435408867,0.5033933383506444
60,0.5422144617297787,0.5622090637920554,0.16451699131354014,0.6837013787796549,0.419757232504677,0.5908583201763729,0.5805490991189773,0.24930444546041275,0.5762215093593541,0.339311272710241,0.9241103169541425,0.7755828022712169,0.4549321639771453
61,0.24447991921695553,0.6099687357185095,0.5125723662789033,0.43505121132263597,0.4292537925961226,0.46401254393465297,0.4666848330525122,0.24938472208695206,0.5109268157333271,0.5588828836303766,1.0,0.4035158110598463,0.5706815683413673
62,0.7126260115494287,0.6343486932715425,0.678191070839683,0.4329294491985262,0.36857898506892606,0.4046301022280683,0.6408434620931568,0.24939376555074722,0.6328331212885143,0.5236370358821721,0.0,0.532802109741348,0.6391210259240083
63,0.555986524147348,0.7884782513812318,0.6495889540690953,0.4132056581825769,0.423055839653496,0.4402095015082448,0.6550393635511502,0.24940976323833497,0.66479249872729,0.5123005944417258,0.0,0.5155844064492929,0.4773027929645812
64,0.5106400594550714,0.8330981022296733,0.6413087630408106,0.4074957046597674,0.43882665711425783,0.4505095861164732,0.6591490165825568,0.24940976324293573,0.6740446024250921,0.5090187429109194,0.0,0.5105999546525941,0.4304571034825574
65,0.8151526931444454,0.2954748591129581,0.49727445770539447,0.45104618226327303,0.5152692524813962,0.5736675724693097,0.40378422249289236,0.24954086424873068,0.556157959296596,0.8089200710055642,0.915741091828983,0.48504676462053237,0.6103321337784224
66,0.48009488108577836,0.39880774395135976,0.30236740885229085,0.682819444919242,0.3516243375884016,0.5683928152380386,0.5587405244952365,0.2496191189702468,0.6700824289534291,0.8566693975228037,1.0,0.5126309579359682,0.45490638876483136
67,0.2604952407276079,0.6091122040968333,0.5164515488646039,0.41878441676093175,0.4564351321321789,0.48506356493953384,0.45584154030631785,0.24964491714690173,0.5045452533882675,0.5446362890879305,1.0,0.4466824689613369,0.5893699297337898
68,0.4104802349622748,0.6270905450195396,0.5652079719618991,0.4758930941755865,0.5648713759474273,0.4195378403305752,0.15588667599744452,0.24969989266993475,0.6309995628612335,0.971628157612721,0.0,0.5273833422974548,0.5076943762579704
69,0.6885444512104265,0.744877032658513,0.4889404449251897,0.48282299644800825,0.6562330816112671,0.29770828897801516,0.6045783826452674,0.2502547238743651,0.27702693651659815,0.7382578678947156,0.7815196989547286,0.760811084419679,0.5782615679190062
70,0.4139288846216692,0.5401242604250349,0.11313946246110615,0.5242099606108508,0.4307136007182186,0.46475025919774926,0.7768525427264268,0.2503238955025884,0.3477830505747477,0.6728235853910682,0.7068033850551982,0.2408362294390652,0.43810184892867454
71,0.4743717256607418,0.467602939969467,0.6783030514573276,0.3483891538232617,0.3782532975044277,0.31949197381352934,0.3603266919827837,0.2509380758630022,0.6800137241134605,0.4662631017426154,0.2520344740814141,0.839498405621665,0.6185324117097999
72,0.5910605277160346,0.6602127414488388,0.2242762541682063,0.15489884546279664,0.43270908101708083,0.6560534101754445,0.2531827641067192,0.25113949896885845,0.524055894317522,0.6458526081516198,0.27470048023833554,0.44914261557890867,0.5263033131642658
73,0.6000859077614937,0.5120380606819745,0.5438446719337332,0.7403425304390141,0.22083100338236683,0.6515883859320382,0.3020318312694741,0.25131594474268737,0.5197660239830084,0.48810688575150285,1.0,0.3980988275937088,0.6168409578897218
74,0.6241813904855741,0.6592509435282317,0.8235163406816234,0.5074815904759815,0.363496329308437,0.604710788421585,0.45208385609175983,0.2514350161675023,0.5015549143652875,0.6800701447136299,0.7811957700657367,0.5745119853400478,0.562379795258318
75,0.4543163731415508,0.7434544226945228,0.5716268700536418,0.40700956809122485,0.5202769448881714,0.6761593985932077,0.6187237373009936,0.25156199165558335,0.706713844785001,0.4235384969855458,0.0,0.3895020584481623,0.19627975866867398
76,0.5239752444288216,0.5085539233821921,0.5162307174177788,0.42335660301418093,0.5669926091583393,0.9044368351020478,0.5601979623764548,0.2515620518133852,0.7167871606455276,0.33522730423685665,0.0,0.2653857847345225,0.0664177082979086
77,0.5708431606387222,0.5117676016558956,0.31758211285213306,0.6129935080950863,0.5662254409912557,0.5927144954657892,0.23154443950936665,0.25160614212962584,0.5342391964075117,0.4596853790245148,0.5420033636188204,0.6840360098223554,0.48540762351606426
78,0.7034448698533202,0.6394509839701454,0.5352051148093004,0.9236088386375625,0.7229590952843539,0.07818423860301271,0.49384365840282574,0.25166814310260177,0.3818019767387363,0.6227415631284438,1.0,0.3843366905534825,0.47312166517630627
79,0.7284790490234831,0.36400401097111335,0.5054397965853454,0.4494109952359509,0.48553662003401876,0.5432090492696935,0.42652465801023814,0.25179674276126707,0.5449176777417071,0.7695745881429804,1.0,0.4686467132847937,0.5876351696590092
80,0.4579500475068141,0.6179832765870827,0.24589067712473336,0.37463235164113956,0.4863607150754703,0.5956267456015669,0.232184425833198,0.25186358831961897,0.5195903110538105,0.5666498039931773,0.0,0.5388974141597824,0.5038721991436111
81,0.22784819714204815,0.24001465248142573,0.39125584393057294,0.4884915835282026,0.34473247086932046,0.6749560466712039,0.4814124311920188,0.252122330556632,0.8924704300157467,0.47552253045463244,1.0,0.49440042464621387,0.5822011689100461
82,0.29759800705682304,0.28706723324134664,0.3802818355776124,0.5445335792103465,0.38805507186052046,0.6916803972737287,0.4784099764572582,0.25214169554168864,0.9004090833225225,0.5337907844551011,1.0,0.4828638732831683,0.5503756989332169
83,0.6426944373902047,0.6968061145480915,0.6213211381069474,0.34007726218319306,0.5213187273990951,0.675731242335875,0.4320476004555986,0.2522589386723906,0.5561274890102692,0.5722326719143503,0.0,0.3818992063150301,0.6551560780385564
84,0.46120455677971617,0.4209157972109656,0.22859659987250236,0.24727498581686486,0.3878723826575232,0.7141683030139625,0.15057445628905336,0.2523099026585429,0.6346130465419026,0.5522300466430373,1.0,0.4411117539853834,0.5978179232290073
85,0.5061861759958702,0.48677236167779814,0.21279703198857328,0.3912533663920656,0.46631464846844484,0.9532001867458391,0.1678870154872279,0.25250634342889655,0.6281177857816125,0.6199801539708172,1.0,0.5133057938498699,0.3740585801578804
86,0.8492063994252188,0.3050259500422827,0.5048867419110976,0.4530053156610631,0.501767382597315,0.5680696184861855,0.41310027464957116,0.25260783773399487,0.5517291351092999,0.8153862707811514,1.0,0.49240595614560023,0.5958307052504843
87,0.7328481550871196,0.4279374880667888,0.41914639075347077,0.5635585317234968,0.4300353778614554,0.5313611215918852,0.5126773693963808,0.25273097637543795,0.6963110798932832,0.40895242210105553,0.0,0.2553726255628828,0.33234330866291506
88,0.5624465417448593,0.62204249719594,0.3469249943890383,0.34779844631082163,0.36860554088609887,0.4709227342775464,0.45906442533021186,0.25274501430294705,0.39794020672827646,0.7075480804268496,1.0,0.6774594558756994,0.5224365827483413
89,0.48753414501385994,0.628927804299857,0.4077122482101007,0.4931266106610765,0.4103577327131507,0.5042524337979157,0.4136624419094081,0.2530837501090679,0.233394304361229,0.46968570856649694,0.0,0.7849775532686551,0.740068867122939
90,0.15811595362053407,0.44985735048687037,0.4429673601504639,0.22682771119346246,0.3777736446299078,0.42887501397990846,0.4569137604744224,0.25315730986914287,0.34559466016795426,0.7935677857087706,1.0,0.7700343422843834,0.6490109206946535
91,0.3926675108287836,0.5497416913577737,0.3872533303220306,0.2970026500474053,0.3724552416376119,0.4532668323645104,0.458161357875595,0.25315731452889123,0.3759602318542232,0.7436678859310534,1.0,0.7163317919374949,0.5755853403900981
92,0.4689364295960753,0.5822209925855368,0.36913684938385244,0.3198213717589778,0.3707258613230273,0.4611982979966489,0.45856703799973003,0.25315732309446437,0.3858341774712467,0.7274419804289054,1.0,0.6988693819720531,0.55170961052352
93,0.2594031098136049,0.49299072787924736,0.41890819077830055,0.25713158159679456,0.37547698149541375,0.4394082116613065,0.4574525144880077,0.2531574849288789,0.3587075230237241,0.7720193508871813,1.0,0.7468437965907467,0.617303315299089
94,0.5820357818280578,0.7509478366266986,0.6530691183804289,0.1508695286945918,0.25187114798570254,0.5606677630639005,0.15170099962004294,0.2532159750877674,0.6874317449701972,0.7281188612664583,0.9581088932735314,0.42983267977712103,0.8272383479869934
95,0.46237789123395046,0.46044629006333526,0.3171826263505477,0.5625819278098201,0.5919391111082823,0.6206286653177315,0.44489822588936573,0.25323661283693233,0.27513506882634,0.6369509418941699,0.0,0.449510090263727,0.5074235694408393
96,0.26308140112001843,0.41679094376849424,0.5244765125502583,0.3134173889450293,0.35088398895603445,0.7001534308153701,0.3873387287142467,0.2532910489844913,0.47767496790822384,0.6685296045522623,1.0,0.40539358291354305,0.5025194441227148
97,0.7473525334542508,0.4092958082053375,0.5286042513149086,0.6814479233410065,0.2821570786930938,0.6261162454098974,0.3333555013676507,0.2533345094462982,0.5406931410567826,0.6294062057630854,1.0,0.3972332588141578,0.5978198843155567
98,0.7928439950486669,0.3627252808830672,0.5180111907779016,0.5794175486003705,0.3802426408910424,0.600190612894995,0.36897227699543017,0.25354709865056213,0.545622197944416,0.7124713393684007,1.0,0.4397406792661647,0.5969314481017662
99,0.5909478015009525,0.5673334384086326,0.5350402226550853,0.7575697018854586,0.15678456905110427,0.4524836530923557,0.3333011620564174,0.2535476427844112,0.1723659867240419,0.44860134292463305,0.0,0.42453793598011613,0.9771309552086946
100,0.010361747637672614,0.3869358689535005,0.4780640456612609,0.18262147144953172,0.3811239375061384,0.41350954891631386,0.456127844722719,0.25356992386984367,0.326466068624489,0.8250018983535008,1.0,0.803863909566745,0.6952648805739223
101,0.6313377578937075,0.7142893015169394,0.5776766957615607,0.0804310495576846,0.5864481602899745,0.5645638405586777,0.4297259551082346,0.2537674251998423,0.5561976056611797,0.5742310644492358,0.03317042407718585,0.44150035279790684,0.5206465718185266
102,0.5062187355126153,0.6675251716154227,0.5596000522185789,0.19113204258485905,0.587636728350996,0.5745455668832569,0.41824095406547057,0.2537674582654257,0.5207790748095982,0.5318140520287561,0.44659646897110483,0.5338940106748417,0.5890744763417115
103,0.8239523468283629,0.5248062072286181,0.6985190794031697,0.4469474813565147,0.32986136233529195,0.3793432208740668,0.6307541946197349,0.2541678143896373,0.6101190507366727,0.5316940367163843,0.0,0.5450390229310875,0.7541279833359908
104,0.6220268241052286,0.3136546106381566,0.4346239762227667,0.46422764777698117,0.32091980075778537,0.3505448689385875,0.10423176898949195,0.25446180282512953,0.808845506805169,0.5315668278036512,0.0,0.4730788311491156,0.509765972646986
105,0.7839697786291734,0.48696374699812495,0.10433673103657079,0.7348276459802865,0.5253211004922189,0.5461968172784324,0.4570201321093215,0.2547905021517738,0.792587871076752,0.5973619304234118,0.15460258105071456,0.22037854341366814,0.45409548381651
106,0.6516675907270212,0.48299290053377586,0.15909281704198122,0.7417776181509945,0.4575786238901258,0.5152849201329872,0.5069634663944362,0.254790817372901,0.721541885430875,0.7025096187226884,0.5315118899955873,0.33029228144093586,0.45303173678620645
107,0.6494966521394696,0.48292774315466236,0.1599913063405886,0.7418916598233738,0.4564670416948218,0.5147776886851059,0.5077829835415807,0.25479081996785613,0.7203760961557699,0.7042349807710436,0.5376965720161216,0.33209584931059116,0.45301428182561887
108,0.5385376116424708,0.5369329684034669,0.19108949544222353,0.7145347588507898,0.4106346982695075,0.5618981015600546,0.5667500324012947,0.2548034973041968,0.6034320499912305,0.5163659131071363,1.0,0.6982300284962585,0.4417207259196336
109,0.46506274122040914,0.45723603145601555,0.23373595340211653,0.5621260283587501,0.6029454847885132,0.6116675562440126,0.560640919398294,0.2548146826681881,0.2945005888412826,0.7281449621385198,0.3218845361251256,0.3203590090257414,0.39838313017098803
110,0.560985894504994,0.5626872258401399,0.175314015401361,0.6988389675194184,0.42693268747700674,0.5990956883916045,0.5657475852955536,0.2548169231513058,0.5903958137056022,0.3777694885528321,1.0,0.7994164142662907,0.4373512818634214
111,0.5336531180440995,0.5313291319608036,0.1945220622778575,0.7179499863204797,0.407088439322314,0.553804325485231,0.5669681536046263,0.2548180044618975,0.6062685882277614,0.5465229345879571,1.0,0.6762130102431081,0.44267146774927457
112,0.45696172028579496,0.6832281296332994,0.5932928188661352,0.5149491243140079,0.4171453884849792,0.7624705916161079,0.49886469929690386,0.2551745144533859,0.5048785637137296,0.3854178557622764,0.801885426773451,0.6102280028495712,0.4670798829145999
113,0.33475442100149944,0.5117633997540052,0.49886908896643595,0.8735943624069431,0.4961809458414106,0.3467458469875102,0.6285756201349763,0.2553312016867608,0.47372399098052853,0.33080756511370324,1.0,0.5522996246620736,0.6285487317670366
114,0.5136523549167662,0.5072771329072063,0.5319440898474893,0.5605170746320582,0.5885620743470981,0.6695144272177356,0.7470072784247271,0.2553998795454062,0.5221461763128676,0.32070862259819144,1.0,0.4141008307128606,0.5027037892037253
115,0.3395110748395094,0.8654720940555904,0.17056077937319752,0.08771211846837257,0.6669598463706452,0.5278277631339274,0.387984162645815,0.2555075287187456,0.0847317262974393,0.2823982514157223,1.0,0.49054671193229954,0.26548717357734486
116,0.6579441264669214,0.4624383481388872,0.2718707400488782,0.37484065326209653,0.39680165635551257,0.4559854042156466,0.2999360471985863,0.25551830636250683,0.35823732250494356,0.6582021900183849,0.0,0.46667738161054856,0.5103008770293394
117,0.6876826069649732,0.4710999009196746,0.26976822235504266,0.3440409569545922,0.35935331922577185,0.4262190769962799,0.27726708979695036,0.25551870514463415,0.3682690202605666,0.6529869712613621,0.0,0.485846597195125,0.5222795012001706
