,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
10,0.3573567198398473,0.6054083233550882,0.32344522802071446,0.4343654640016698,0.4252074344109438,0.42475123312176066,0.8845331220025924,0.5385081715781119,0.3393653351863861,0.21844882315823458,1.0,0.5579154486584267,0.5348915338910862
11,0.2092737399236075,0.48449118329297036,0.32218357320040797,0.29129141238399053,0.4243003658889557,0.8098039151864165,0.06320464544913278,0.41503789301310157,0.33943566203186204,0.6893545335705001,0.0,0.6047667583467501,0.5025170087668753
12,0.28729238796689305,0.8617716479831454,0.4182596504495451,0.5444125319285855,0.4461688210111687,0.7857783800775557,0.28828625039602507,0.4492425675382776,0.3402763333409329,0.6821536165166283,0.0,0.2919966210954887,0.5627687123695875
13,0.35183884361295814,0.7039605816379515,0.38678077786298554,0.49434240193952167,0.3378338140738104,0.6811207401069426,0.1664700169303465,0.2467117826451508,0.3402903143177741,0.5446164897591421,0.0,0.6614543361492505,0.4747301594811967
14,0.4517222490168943,0.4105850911755997,0.5795672907309998,0.42988548830941936,0.11483918435037599,0.4865645067436155,0.2788384799878036,0.6047830066797566,0.34046596171281174,0.5951476000111856,0.0,0.6124801715435652,0.22915958942661363
15,0.8673369363213345,0.677312656870587,0.6877466575652085,0.6046405370078871,0.6906372746061484,0.41647935972160255,0.6704849614207729,0.3066286965949532,0.34282999604749265,0.7049282697569332,1.0,0.5363647012979452,0.6283356128104449
16,0.46336832630576763,0.5956626137994272,0.4696882524496934,0.47722921880814645,0.6951579558197736,0.802348013025127,0.19186540959214016,0.7930762177609365,0.34442663105844906,0.7461482738745637,1.0,0.588816496985913,0.6507412624888134
17,0.4865280025087525,0.5909616147149634,0.187259611386821,0.34259998462182634,0.4139600824966483,0.6171081413185984,0.2918524026168294,0.8945892658962054,0.34498379285940073,0.4863172201442897,1.0,0.49425649400339483,0.5109579879419257
18,0.7625185997150261,0.4143835809654295,0.20981134806435425,0.5120236060639851,0.2341309750130982,0.6038701571748988,0.1776695857338867,0.45488103983239814,0.3450835531607178,0.5509661220996548,0.0,0.527232314562202,0.3906554859583552
19,0.13492355263053,0.4805668865736017,0.47529528749747424,0.42273032987576625,0.4871626877889186,0.609594685173821,0.7560684253031578,0.7206979270558493,0.34571260178953644,0.3187434833390217,0.0,0.7324259865121,0.20204396044284512
20,0.24266129404659734,0.522174444903813,0.574408816439098,0.43811343053385193,0.14345482201322635,0.36129236392836495,0.6182709333606543,0.521984249534885,0.345922745545999,0.23967332319946508,0.0,0.7308894809859491,0.33315879218303146
21,0.7224230208660829,0.4813383498126935,0.495572169842781,0.4180661945054454,0.22009966830077565,0.5965469530670746,0.10426502157433583,0.6118683749054243,0.3459447523809003,0.6641330807852011,1.0,0.5824650826496162,0.4745915897029219
22,0.2759707196096328,0.5547329001113281,0.06074948626125637,0.7273596592315692,0.6379216429884824,0.8491587637859925,0.019717582374346516,0.5673543653397068,0.3462782357680698,0.5012693738339926,1.0,0.4908287549567746,0.5722842875544063
23,0.6548594978859003,0.5256515258685521,0.21391622891918455,0.3934532359953887,0.5459157907557446,0.6784392539685522,0.2333803757572132,0.5134014336989452,0.347100135026049,0.5407254080563567,1.0,0.4552984607453076,0.34132925108825374
24,0.5730592331060832,0.3340092496057787,0.6654380718971015,0.583727209825013,0.5766402115114693,0.7088027469451457,0.37481951937226904,0.7128288398923974,0.3473506186042704,0.57573788933044,1.0,0.8050105600367294,0.5535656379321054
25,0.830061571011091,0.29943120967515746,0.42362795209127113,0.9847549115310075,0.30631279547173507,0.6272682973464352,0.2605374967123351,0.15322095712756845,0.34831435453064585,0.7672779926427248,1.0,0.5733510944767469,0.5163532984507784
26,0.5889490929078225,0.5973027570972187,0.5571567973608177,0.8629564474098463,0.2576364872029331,0.7919652436816049,0.15562617333259673,0.8067071614343897,0.3503518599508526,0.7275922342606628,1.0,0.27155975539617316,0.5758919474674635
27,0.7090669004310464,0.4645353904166498,0.686989747519701,0.4879781930361115,0.4128497392985617,0.30332089283693775,0.4603937128574841,0.2684123294519152,0.35046697467248467,0.7276951112223508,1.0,0.5246775185370438,0.8071613319176241
28,0.3504435320721302,0.7744723261086914,0.10613130214383569,0.2673818716726582,0.40288617930777804,0.6189201568574039,0.5516490204962682,0.5313755238149085,0.3520496423612316,0.425907112231642,0.0,0.4015689899412002,0.6737477981339239
29,0.45073580464887397,0.5544193155359523,0.24262336823791636,0.6486761732688693,0.7224593158574943,0.7696872132411812,0.6347985464672271,0.5940816617655464,0.3545730872395574,0.8375393290711814,1.0,0.5383895968672939,0.39659770304223296
30,0.7044967004314885,0.3376903265878459,0.40285583000277697,0.5883479197574779,0.563669450933884,0.49095659674636916,0.22026267651541778,0.611270920513193,0.3548461667241237,0.5317649227739327,1.0,0.24499332384741315,0.5595026666149061
31,0.3749371778950844,0.5299424333114295,0.19098149125765917,0.12551043188073757,0.805198029527576,0.4620320880263866,0.2417081984954231,0.3876332490248968,0.35503443675021773,0.4455887546104328,0.0,0.2087903050928722,0.6439736559517282
32,0.10498832183943987,0.4817512759153706,0.3969782785676987,0.17451669865199182,0.8160804751563768,0.5005567270853175,0.638306234997368,0.2878342980782955,0.3558212492048044,0.6726013580747018,1.0,0.9214350109143489,0.5482069711141169
33,0.41641172953900163,0.5690061335782062,0.6510211022297343,0.5619795788557469,0.39330733236880167,0.6396706395955905,0.45187876735291915,0.30542674944854387,0.35739654117899045,0.3144891515633369,0.0,0.06585169636275426,0.8708987252723666
34,0.5042023861508511,0.7967495469608457,0.21008630845188034,0.6398229864847482,0.37518237910940666,0.8427036064272349,0.23874258093726747,0.6623415949163762,0.35841047571992624,0.14322015752699171,1.0,0.32673024515584564,0.7426764308825633
35,0.3348664766114833,0.37228567088585596,0.5798140104168056,0.5454397504599386,0.47385362774336914,0.7497023391773936,0.52632473231931,0.09286383088745342,0.3597139409303268,0.16037980257201653,0.0,0.799872343265936,0.18458568315647017
36,0.5915465329424617,0.7177166616689385,0.43144339113502145,0.6748812251325511,0.2756392961540175,0.5532631531201053,0.6616353309018268,0.5244664751611872,0.35976771302365407,0.7215968171679861,1.0,0.18655211190192109,0.20541626843012284
37,0.7233175667896325,0.5772380502925722,0.27783039814341004,0.6705159308571162,0.7729660464639632,0.637984812211998,0.5575295404055949,0.445118852556865,0.3602090471332191,0.5342238812119835,1.0,0.3334176832247448,0.6657210254706443
38,0.5368943640490969,0.2658638686283963,0.3407034044970964,0.8505502837882808,0.8381612144363508,0.8464284787900322,0.1898065261784063,0.45759685207733636,0.3606050921318932,0.7168282155846577,1.0,0.47514658856950476,0.4121388623230997
39,0.2922894966037657,0.5022368299066686,0.13763106023508,0.5912294286253668,0.5181440177511867,0.5401902224108928,0.5075956320248335,0.27193529124201987,0.3606631514610448,0.6192286268349123,0.0,0.722950733101924,0.31906630037044337
40,0.08825621200190767,0.5950728036557518,0.6522882137583322,0.30217477348600713,0.5907181445856444,0.6842462414905426,0.424024887570476,0.4598610568375845,0.36121285802269654,0.4753437861264256,1.0,0.3706529217110774,0.5911760025764801
41,0.513717254954018,0.5715957265333396,0.5835400423878888,0.6268848526554192,0.5065929376377718,0.553096520962221,0.19519742299919882,0.33967550741268226,0.3625942738378656,0.6096461802121489,0.0,0.3481946137981018,0.6804674629091183
42,0.19841704500748505,0.5641472186729928,0.6122409284396678,0.48114683817754894,0.12102128574380755,0.6926102511864121,0.12763389334797595,0.4552880648841544,0.3643165067787454,0.3264750377881097,0.0,0.5490965237162144,0.5355807368718176
43,0.44667168086648934,0.71323172327281,0.15599522460620452,0.47168876699754697,0.34809379010199737,0.5872469805541607,0.32271465491775253,0.3551621448016693,0.3643670703789007,0.8150658755923443,0.0,0.1653928431246743,0.6560274038158194
44,0.3402070427206465,0.2785353404143809,0.4862901461222229,0.6556288709839162,0.6319883935874784,0.695615480325904,0.34850304741295896,0.6167240530301337,0.365409804471008,0.612528360788408,1.0,0.3558629589389928,0.6022000958843132
45,0.9593485921820661,0.41354006917457653,0.2509186252241312,0.370219065444022,0.25264759046715457,0.6238350309376524,0.3210170145829624,0.16313743509035117,0.3663867206330452,0.4636059067959588,1.0,0.26127795630678785,0.3628394588103886
46,0.40045505466930476,0.531638393565161,0.37791110808014267,0.6443429835789036,0.6234366493159784,0.3270252233596449,0.21400441285484884,0.47806059468793816,0.3667346019499599,0.2142466911164764,1.0,0.851914196620505,0.45065526808801215
47,0.5933570981813291,0.545624251622641,0.21448533104886508,0.706019635688452,0.3752128589122903,0.27926349826580066,0.1839054881533599,0.5342657253196137,0.3669362079352473,0.5865975893208758,0.0,0.620434303745127,0.7413045485233598
48,0.905632401900123,0.3702914024348667,0.5543679339495344,0.4175481799740162,0.5824332012973523,0.5929888922286095,0.10207436904223018,0.25588347254674826,0.36726363711679144,0.22674376405969734,1.0,0.5273704509796071,0.6036064049370193
49,0.7813675466192357,0.24314489767614234,0.339120359723113,0.17353558551935788,0.7800768272483087,0.5327689108469988,0.1836815298728304,0.6862486649638004,0.3687846541028441,0.42344381261257424,0.0,0.5474148708302343,0.1740261374570593
50,0.2918544935322126,0.6066643111204693,0.0989258314729444,0.6719191281676029,0.5722799277622697,0.48743846113889666,0.26500935304764645,0.5579757850059126,0.3691122363503858,0.5370063729638912,0.0,0.508338963372516,0.5398873961463186
51,0.39024046469128293,0.402105145767897,0.4887600736874232,0.5873191586497832,0.5934663300749823,0.33265653093786773,0.7205897722532076,0.4019725393195861,0.3702882941815927,0.252344699467974,1.0,0.4371656184717813,0.38063475337738606
52,0.31913765331241917,0.6107826479143714,0.6562011168485784,0.34348743835187784,0.4889450421744499,0.343976216628779,0.4291966664060631,0.4534985052788443,0.3707050498045764,0.18615902094014217,0.0,0.03900730805076741,0.1592786788337005
53,0.5382859746265178,0.6253999146127738,0.23107157779038487,0.6350258464920253,0.38486145177966935,0.6130513883884092,0.6022600550486076,0.2717462463925422,0.3707866434053886,0.7695549415225477,0.0,0.388944213053833,0.4649088652659088
54,0.5397029905168357,0.6836639620581195,0.36329108386194015,0.34747506683059187,0.5573132764353552,0.4899464252738863,0.25076821936035976,0.2504243245950466,0.37225743587789695,0.25236110737185924,0.0,0.34744832886467647,0.17248758781430917
55,0.4187648217031651,0.43741302992002495,0.2212031483778431,0.22702088235124218,0.5926825043027772,0.18958711923418559,0.6139246768419496,0.4705328571962841,0.3730449109339078,0.4902295183787323,0.0,0.8371817171791431,0.4650693330869815
56,0.44061767098393667,0.32737261384883976,0.2667054593844719,0.42186276584755195,0.4968633112586329,0.8275851069364919,0.24520143272486286,0.6131571251077306,0.3734192491611984,0.2689875431593618,0.0,0.41513600923636407,0.6113567327275327
57,0.3250890544989441,0.6065684059286669,0.2595553650000011,0.168166948961815,0.623366354086375,0.336125072077061,0.24917318409768494,0.3911784542366137,0.37353798004505967,0.6335737671062106,0.0,0.7068674450768039,0.43284637069931464
58,0.5797467001324149,0.5068797909964182,0.18631418030714128,0.5953581699390431,0.626345822428044,0.880003694555948,0.6435493105955373,0.04210203814537117,0.373851571123223,0.24234596019449747,0.0,0.48798900318470534,0.5914190933926706
59,0.6633230592037628,0.35468540773681845,0.3710002938065013,0.8163872279598017,0.4137545574216559,0.7284948230601955,0.399381885587999,0.36947030391052493,0.37453061529609,0.441948207661114,1.0,0.522317172411735,0.35260796562614016
60,0.8545641148786718,0.6167285896090711,0.636376779220239,0.5307069896659002,0.6070955271669443,0.3520822599127398,0.5432860205379656,0.9118528165446236,0.37478577293160176,0.5716469730397892,0.0,0.5273746167627122,0.4450611888626541
61,0.49939953702927375,0.6048210836117605,0.3792727598550188,0.4126283861242936,0.6234017126556934,0.48938587230291564,0.18342808043259481,0.5366178356681912,0.37488179518932174,0.5422753457175541,0.0,0.31093761271939,0.22071669657351511
62,0.6824042188378796,0.46576271091976995,0.576135128541392,0.29236223891493546,0.47646799034497,0.8657683148225497,0.07714566193878317,0.4364990301658507,0.37527649213965686,0.4936983819668307,0.0,0.4673226954573803,0.2782304894329143
63,0.687439599639753,0.569470703719773,0.848437459591968,0.7284352830436727,0.39443280903344413,0.5163131345873533,0.2941687989383471,0.3988889900134449,0.3762395421894923,0.7352896928716942,1.0,0.5542392199993615,0.6262128525706767
64,0.7118532697553939,0.47813978554053094,0.2680593507066771,0.31900776558004235,0.3289162856697283,0.40202578111568643,0.2588423513439805,0.7891125065473314,0.37642252304906565,0.6487481772193285,0.0,0.501426836605206,0.5320154150961516
65,0.2129589517544249,0.6245927356300713,1.0,0.14548633264100475,0.08174899221408527,0.20299637348354826,0.34839744081827884,0.14716190880631075,0.3768419937811437,0.09045190367309783,1.0,0.3745602294058367,0.3732390129204649
66,0.5189765966415392,0.43753580113289825,0.2715193390911746,0.43088627701312093,0.25899294523919725,0.7621191356176178,0.6005056889614534,0.43502590204679503,0.3770599169771809,0.18021833862036105,1.0,0.9431339498442718,0.48849423357867394
67,0.6823947236405304,0.34154452787197176,0.5087392295379738,0.45647504383410714,0.59969375034776,0.485847062678751,0.22267621020551873,0.2140553589962746,0.3774201961091501,0.6685537234184854,0.0,0.9644984729094002,0.8544707382717016
68,0.4925964758771961,0.38945084881393655,0.361390803526694,0.7005172124505612,0.6198220077137653,0.28176693489659055,0.2741008653969678,0.3592642372856476,0.37807578771212713,0.5304860767117273,0.0,0.9051076996506359,0.612140924873561
69,0.5247366557772084,0.4060114614157566,0.3097549229892728,0.5057278408217092,0.5187772691513692,0.7953474603484212,0.7546396141520487,0.2469889597980428,0.3788086623897595,0.3386269485968394,0.0,0.4727127279817462,0.45618066234995824
70,0.7008154546794418,0.9702250639445618,0.5186413622455015,0.8120394908048785,0.5717021727695937,0.27533678463928535,0.3107959186595047,0.307114490671645,0.37935237195158533,0.5550220385551857,1.0,0.43424811512168165,0.6283404425243224
71,0.6893483753427475,0.2641235265314439,0.35238187546660277,0.22435197409546304,0.692274562914325,0.781226259414455,0.852869375012365,0.6423420179418251,0.3809443279756667,0.7955645468025545,0.0,0.7347726242477574,0.24061301440755434
72,0.5408524516843827,0.5600955011656605,0.8242953137428275,0.45143385760270677,0.46389765510289105,0.47410313205604004,0.3871512107742755,0.4351489481298412,0.3811163529063255,0.406216160717241,0.0,0.2828144546924188,0.2227246508453946
73,0.542812037218651,0.5238341809127425,0.4931367968867143,0.3689950488562455,0.5442690252593674,0.43121549465940556,0.6233129872430343,0.4755582775557974,0.38137748585054165,0.4591796534359279,0.0,0.7420031120068862,0.5679104127446646
74,0.7034448698533202,0.6394509839701454,0.5352051148093004,0.9236088386375625,0.7229590952843539,0.07818423860301271,0.49384365840282574,0.8161660228892487,0.3818019767387363,0.6227415631284438,1.0,0.3843366905534825,0.47312166517630627
75,0.14436520530782146,0.17500462603863198,0.7027982391351248,0.3087244759746787,0.45197630136390554,0.5484626881166843,0.47321959888307297,0.41403834589864186,0.38287843871693616,0.44592459607316204,1.0,0.659845745353086,0.23759820596019854
76,0.4071152562965321,0.6131194420672079,0.4033626640048518,0.5999313958609478,0.6757283862156491,0.801271099011474,0.2555095935126871,0.3245447288683394,0.3829456974901574,0.611542896534574,0.0,0.20069219248367604,0.7431079307238264
77,0.81146945329305,0.6791835682766001,0.24697513933585508,0.6120590380280335,0.3989230089615696,0.23309352185494348,0.04389136440420087,0.5834174991690926,0.38321188175980625,0.5074579128397022,0.0,0.5509779400830883,0.6453399528978576
78,0.8005779372973851,0.8306958908482267,0.7393768859964143,0.41412341327066854,0.3716936286083168,0.8289100229272288,0.26949574510004576,0.12517485581913057,0.3834183544807317,0.6218973570388389,0.0,0.4744943743062032,0.5020141202049994
79,0.6628098958132823,0.0927433450785351,0.3905890747167743,0.9944423100714088,0.5534893596018688,0.3782642287886584,0.2298200383991129,0.17742482688934125,0.3837307039862977,0.5119959941385016,1.0,0.4959314609653215,0.5259198399846228
80,0.5042637381282016,0.5986197536324092,0.12897718005348646,0.36260244916170353,0.5541481756888125,0.2956666600082456,0.7812766537318243,0.7272528607663302,0.38378103399243724,0.2847382020523561,1.0,0.5837665641029102,0.4827879940437463
81,0.7186688912038026,0.5924068302507477,0.41831260316826524,0.5728699998363422,0.632523771056005,0.40521620582361506,0.23112440012346416,0.38623523273436966,0.38381461582843324,0.33584362183353367,0.0,0.4257149333709683,0.5506941351613761
82,0.40027044753668184,0.454500459070017,0.3816404668995111,0.5701630623162872,0.11729581479995899,0.33437607901155975,0.9147783163005156,0.4602458539271046,0.3842420819003256,0.3959977290900152,0.0,0.44022915895983455,0.5026455313812109
83,0.34637197175097456,0.4220610145760997,0.46455885712581396,0.4379994404991497,0.6331757019555264,0.5058185339174412,0.4338539941577049,0.7842678469443376,0.38472972337909206,0.5266812857588654,1.0,0.42066786376656895,0.6071217732924012
84,0.536953097087802,0.403910743978698,0.31592397873903616,0.512843123759382,0.24231298407924107,0.3232135405848149,0.3171101621625277,0.5036496672633968,0.38616537438183784,0.6448545861133131,1.0,0.49061998361378334,0.5582460043837341
85,0.22518367375487572,0.3099444578285899,0.5099423763863007,0.7864720197187962,0.5416965282519348,0.654338934842023,0.40214624244340325,0.5712679296645318,0.38639245104233644,0.8018809914339708,1.0,0.5425871877663054,0.6398081122146189
86,0.3997606792150279,0.3334084786748086,0.4476241104210841,0.4029508036601352,0.3040788721048515,0.6127085792760965,0.34378763296857867,0.5939843669224194,0.38754474727182964,0.33019408216781254,1.0,0.6533941408575268,0.4537793726160907
87,0.464838028323464,0.3351260656203623,0.5022646067681211,0.5828699292529602,0.4134376182050348,0.5607168910321574,0.333204087724911,0.3166853653841084,0.3882198520625819,0.7206433425358816,0.0,0.5194135391375592,0.3582428845172717
88,0.6321639320357878,0.4013719212511049,0.88639234281562,0.460063415826306,0.570356564380111,0.6782664960105877,0.4959389818635014,0.6209475914267246,0.39022970550057445,0.3640811586648204,1.0,0.43069702197990084,0.5967598967486618
89,0.9782448863145123,0.4236598674196985,0.7680333033233786,0.7773267211155188,0.5938712231759384,0.6166186623292451,0.49421616182809325,0.45665216924099816,0.3908455306494124,0.5690182846344646,1.0,0.1086247919923822,0.8620517296167811
90,0.47893874630895583,0.46361947343806875,0.6794997592943555,0.23526451630140494,0.2026470926972772,0.5083611740226828,0.47926717846911127,0.3869267393282234,0.39219930843659434,0.49256678690746136,1.0,0.5236108210025757,0.7059575825287574
91,0.5196673540460018,0.524518411482843,0.4192307721228468,0.23460311300216713,0.7361279422880274,0.2053475645793399,0.3145515859948666,0.7311891235262031,0.39233077706211517,0.5631251675674568,1.0,0.5464136104800787,0.6698375182976881
92,0.5012390593782413,0.21906970672288484,0.19337399342287634,0.26743589714370924,0.34880896530730543,0.6686451280675128,0.5056037045196619,0.8566587475967822,0.392796678603444,0.5230361938022575,1.0,0.3674609897356842,0.396750102370262
93,0.5511116243580166,0.5206852537803579,0.2772410681824592,0.29682907483769744,0.4594141224408519,0.6918320527459252,0.1807457629719739,0.5192003221565473,0.39455781531423495,0.4629113566492471,0.0,0.2687337395987219,0.3691290832408113
94,0.44411736555296477,0.5613536442253722,0.31732094321207244,0.27129363270971313,0.18328505107595272,0.21304140029460306,0.021735160615186516,0.24813979269934716,0.39514627764164734,0.850099629236722,0.0,0.4847210723481464,0.8742051295000077
95,0.18394038132606913,0.5121934064525142,0.07364579952293036,0.6778832054641835,0.21268255708894745,0.6727925466157805,0.1325398733182416,0.4672751857650814,0.3952057907977904,0.23088953688377314,1.0,0.5091266855046674,0.662114964131584
96,0.780139673892332,0.6144783766683615,0.4784701815698243,0.4253264947502538,0.3415363450652862,0.3442893079867064,0.7705621043674103,0.40532731630852403,0.39639949703025135,0.42967649679395437,1.0,0.6108754516492367,0.5572470027571477
97,0.5426607029559717,0.541083896101223,0.6644914362816133,0.5598121822661766,0.288676284238397,0.39830984521771096,0.3636491948445837,0.16930589602979929,0.39681172525510033,0.6082992865467562,1.0,0.44973632739748165,0.6226275353674666
98,0.5624465417448593,0.62204249719594,0.3469249943890383,0.34779844631082163,0.36860554088609887,0.4709227342775464,0.45906442533021186,0.8196583428702935,0.39794020672827646,0.7075480804268496,1.0,0.6774594558756994,0.5224365827483413
99,0.7891965382477126,0.7323533290197668,0.2998393523500585,0.6477544813849341,0.16603756431333316,0.7785159940379887,0.7192914786998574,0.9021085614560125,0.39830748863040744,0.3546725839064352,0.0,0.5514262749244733,0.28470181255852245
100,0.6245173584087966,0.49742784702633447,0.4100035500689572,0.3988236393048968,0.8181661532110733,0.3516278264061141,0.0866604728451028,0.692573012194396,0.3988296605849233,0.549390918287046,0.0,0.20665488168624993,0.4802127977021243
101,0.5755465180134589,0.6720446960352886,0.4251271414920613,0.3380765334399533,0.38092926354719414,0.7530564285410499,0.28790804867829434,0.4088377827364331,0.3998337790271913,0.4851441418058219,0.0,0.4722638792043345,0.5453098989579845
102,0.4964726112706499,0.33620764016064353,0.5379994855643108,0.5609711478017831,0.3359043527716852,0.11310123162086094,0.47138646098411197,0.6676354711073875,0.40047001500928314,0.3935429741506612,1.0,0.2523175645119636,0.6544723858170565
103,0.8057878511473094,0.412653814245898,0.4732554572752474,0.4428184597398855,0.6371385402084555,0.5220621667492586,0.39003145495544567,0.6715618248784523,0.40124847614351977,0.690266031903538,0.0,0.4730953811506733,0.17858458289720514
104,0.6963679690261456,0.5769011651617992,0.6759994760819895,0.5972017435839745,0.5956483221113371,0.44816858834763873,0.07283434974051951,0.6090509157498918,0.4017775876285272,0.5202301540343165,0.0,0.3719184799400725,0.13902953538755058
105,0.3957661855862802,0.6130086842428089,0.4736398211231269,0.3982300292016872,0.5510852106406658,0.3307290109252383,0.35647665523236827,0.5698243150765405,0.40337852812059394,0.5863318022293523,1.0,0.5583227452865602,0.5311090082347908
106,0.8111958918175805,0.6103194532037044,0.36711142060077046,0.45703676034003266,0.3833368755796396,0.232899901714408,0.5066449479628132,0.7244959928309811,0.40364883915787875,0.7366617869963306,0.0,0.9610510008048319,0.6654822654061692
107,0.5172508481339191,0.4889596913291445,0.7411206681922434,0.5576517364143767,0.44072900751846555,0.8335209605234564,0.21750741509470653,0.32278851594431845,0.4054257654476111,0.5206939609843336,0.0,0.42596986094253814,0.350740421676356
108,0.49538878115640084,0.706866687224232,0.3755447047082288,0.12878617642102747,0.49469233238588606,0.36550939049341946,0.9590437676714696,0.6528531366959536,0.4055607383005916,0.5171849098859264,1.0,0.5902373201064035,0.6249130592625347
109,0.4919681629958803,0.5004417182083909,0.6656020413246205,0.6476906406696563,0.5862129051348246,0.7909192987825655,0.6426508541401451,0.43181858511180504,0.40566832560096466,0.7242213773679237,1.0,0.6566913121603626,0.43734427220661576
110,0.6299888160842255,0.28109807257281094,0.5047574239023358,0.5742879121039894,0.6424519097792631,0.3659872225359766,0.42092466183231,0.5179034885497948,0.407104812320188,0.48916478067620706,0.0,0.5067182287357896,0.7115888648674598
111,0.4722947646678022,0.4785105001735719,0.15348571793341406,0.3143670251954512,0.3449644967581449,0.2843142559594578,0.11816234019150204,0.6279805454421181,0.40717309738352947,0.9498648977159356,1.0,0.5318770819734399,0.43693785030637844
112,0.8910299961123107,0.3535066965020013,0.46287796709590406,0.37015800001742344,0.5264643619035116,0.6681351358425365,0.32653182500108174,0.22207279143865932,0.40721157314354417,0.8716634583608829,0.0,0.36126536265134657,0.18785339510414378
113,0.8710665509807332,0.4701433356705147,0.08488607128175533,0.7486748502715661,0.45754673032769433,0.676506417792438,0.47231357891432574,0.4472815242322383,0.408626085924904,0.4317607056887519,1.0,0.20212019614143673,0.4514682902142909
114,0.6101548125885906,0.30114702069540744,0.4194298016502073,0.6035921295437228,0.8842802968837331,0.34168291034533915,0.7205303806464217,0.43300452487896557,0.40885251779357035,0.4395694001642636,1.0,0.5657216167743516,0.5543735847965698
115,0.3883610570905909,0.5348581519855085,0.614796932805301,0.35468494186638994,0.5290538810802894,0.5527179512187064,0.4110420323825162,0.299675593812025,0.40991892363360083,0.6716624074797488,1.0,0.5218449828152764,0.6772223213308537
116,0.37172698433061957,0.19018170136941492,0.2812735803796011,0.5652865276316714,0.41847319537344463,0.4299959350157394,0.10950671531960396,0.5464439403559815,0.41022711426016367,0.40678454853329327,1.0,0.7709034492057477,0.6339263933039379
117,0.5899300284896218,0.6911407249361501,0.1905083177019409,0.5863535346421807,0.6248274677974339,0.6153378999056092,0.28801304509142744,0.4016164396448403,0.4105792058215124,0.576722343014662,1.0,0.696118880103745,0.6358425613763781
118,0.47298420337937375,0.6809985787810362,0.35496986847611467,0.5313074896576226,0.510422163684406,0.7337026071973793,0.6737538640479844,0.23639433504206764,0.41111057872990153,0.5334196662062043,1.0,0.4723543743553274,0.6024624183575347
119,0.4490264915074679,0.3145742648715686,0.20422396500121617,0.4753099818537619,0.5927382446717493,0.5342526345551641,0.20097701346907954,0.5124394439277431,0.41197940122755383,0.3763909214009037,1.0,0.6021509089418604,0.6078795892848976
120,0.438252913442977,0.24059314566260337,0.2701753438658702,0.38754346862730554,0.07689328769384352,0.4755182350537044,0.6369120456553322,0.38003658141930075,0.41218232922813425,0.7697718632244811,1.0,0.597733100187695,0.503218444238135
